transaction_id,account_id,transaction_date,transaction_type,amount
T00016663,A0000410,2026-02-02,DEPOSIT,1628000.0
T00016664,A0000243,2025-06-14,TRANSFER,884000.0
T00016665,A0000759,2025-08-03,WITHDRAWAL,2321000.0
T00016666,A0000674,2025-08-17,TRANSFER,607000.0
T00016667,A0000793,2026-02-12,TRANSFER,419000.0
T00016668,A0001548,2026-05-10,DEPOSIT,3051000.0
T00016669,A0000306,2026-06-02,DEPOSIT,2802000.0
T00016670,A0000601,2026-05-11,DEPOSIT,531000.0
T00016671,A0001538,2025-07-27,WITHDRAWAL,2136000.0
T00016672,A0001665,2026-01-07,TRANSFER,3132000.0
T00016673,A0000888,2025-07-25,TRANSFER,2663000.0
T00016674,A0000389,2026-08-02,TRANSFER,2861000.0
T00016675,A0001166,2025-04-01,TRANSFER,2797000.0
T00016676,A0000254,2026-05-06,WITHDRAWAL,3138000.0
T00016677,A0000362,2026-05-24,DEPOSIT,1725000.0
T00016678,A0000395,2025-02-18,WITHDRAWAL,3425000.0
T00016679,A0001496,2026-01-25,DEPOSIT,3926000.0
T00016680,A0001104,2025-11-30,WITHDRAWAL,3083000.0
T00016681,A0000786,2026-02-07,WITHDRAWAL,3940000.0
T00016682,A0001660,2025-11-04,TRANSFER,4895000.0
T00016683,A0000661,2026-03-11,DEPOSIT,3336000.0
T00016684,A0001461,2026-03-01,WITHDRAWAL,4996000.0
T00016685,A0000794,2025-01-25,TRANSFER,3329000.0
T00016686,A0000290,2026-02-20,TRANSFER,1544000.0
T00016687,A0000045,2026-01-12,TRANSFER,2512000.0
T00016688,A0000588,2025-12-06,TRANSFER,1648000.0
T00016689,A0001758,2026-03-14,DEPOSIT,2714000.0
T00016690,A0000886,2025-10-22,DEPOSIT,1056000.0
T00016691,A0000427,2026-07-12,TRANSFER,896000.0
T00016692,A0000829,2025-08-01,WITHDRAWAL,1032000.0
T00016693,A0000298,2025-12-09,WITHDRAWAL,586000.0
T00016694,A0000941,2026-06-07,TRANSFER,4658000.0
T00016695,A0000354,2025-02-28,WITHDRAWAL,3480000.0
T00016696,A0001739,2025-08-30,DEPOSIT,1061000.0
T00016697,A0000794,2026-08-15,TRANSFER,2641000.0
T00016698,A0001348,2025-05-10,TRANSFER,4718000.0
T00016699,A0000057,2025-10-11,TRANSFER,273000.0
T00016700,A0001094,2025-10-04,DEPOSIT,1962000.0
T00016701,A0000248,2025-05-26,DEPOSIT,1179000.0
T00016702,A0001159,2026-05-31,TRANSFER,5000.0
T00016703,A0000206,2026-07-28,TRANSFER,1204000.0
T00016704,A0000176,2025-01-26,TRANSFER,792000.0
T00016705,A0000865,2025-12-21,WITHDRAWAL,661000.0
T00016706,A0000571,2026-08-26,DEPOSIT,1945000.0
T00016707,A0000180,2026-01-09,WITHDRAWAL,2299000.0
T00016708,A0000808,2025-07-13,TRANSFER,1800000.0
T00016709,A0001247,2025-09-06,DEPOSIT,768000.0
T00016710,A0000151,2025-03-16,DEPOSIT,2846000.0
T00016711,A0001665,2025-06-26,WITHDRAWAL,4580000.0
T00016712,A0000403,2025-12-23,DEPOSIT,4348000.0
T00016713,A0000057,2025-09-07,TRANSFER,811000.0
T00016714,A0001556,2026-07-28,WITHDRAWAL,2777000.0
T00016715,A0000838,2026-01-07,WITHDRAWAL,4159000.0
T00016716,A0001235,2025-11-24,TRANSFER,407000.0
T00016717,A0000074,2026-04-11,DEPOSIT,4870000.0
T00016718,A0000064,2025-08-10,DEPOSIT,2710000.0
T00016719,A0001400,2026-03-03,DEPOSIT,3059000.0
T00016720,A0000062,2026-01-28,WITHDRAWAL,377000.0
T00016721,A0001106,2025-06-25,TRANSFER,2221000.0
T00016722,A0001738,2025-11-02,DEPOSIT,780000.0
T00016723,A0001070,2025-08-06,TRANSFER,3269000.0
T00016724,A0001329,2025-11-27,WITHDRAWAL,3466000.0
T00016725,A0000365,2026-02-13,TRANSFER,316000.0
T00016726,A0001296,2025-03-20,DEPOSIT,4171000.0
T00016727,A0001702,2025-05-21,TRANSFER,1534000.0
T00016728,A0000369,2025-12-08,DEPOSIT,1778000.0
T00016729,A0001069,2025-12-11,WITHDRAWAL,3832000.0
T00016730,A0000319,2025-07-30,WITHDRAWAL,740000.0
T00016731,A0000835,2025-06-07,WITHDRAWAL,4482000.0
T00016732,A0000947,2025-02-11,WITHDRAWAL,2448000.0
T00016733,A0000286,2025-04-15,WITHDRAWAL,1538000.0
T00016734,A0000323,2025-12-11,TRANSFER,515000.0
T00016735,A0000922,2026-05-21,TRANSFER,4928000.0
T00016736,A0000340,2026-03-12,DEPOSIT,4963000.0
T00016737,A0000053,2026-03-02,DEPOSIT,2332000.0
T00016738,A0000892,2025-02-24,WITHDRAWAL,1645000.0
T00016739,A0001761,2026-04-01,TRANSFER,123000.0
T00016740,A0000792,2026-07-19,TRANSFER,3026000.0
T00016741,A0001081,2026-06-09,TRANSFER,1382000.0
T00016742,A0001005,2025-11-08,DEPOSIT,4224000.0
T00016743,A0001330,2026-06-23,WITHDRAWAL,3536000.0
T00016744,A0001005,2025-06-27,DEPOSIT,4009000.0
T00016745,A0000098,2026-01-02,WITHDRAWAL,4849000.0
T00016746,A0001798,2025-06-18,WITHDRAWAL,1502000.0
T00016747,A0001128,2025-07-19,WITHDRAWAL,518000.0
T00016748,A0000825,2026-07-13,WITHDRAWAL,3138000.0
T00016749,A0000722,2026-03-23,TRANSFER,3933000.0
T00016750,A0001042,2026-05-09,TRANSFER,3702000.0
T00016751,A0001660,2025-08-10,DEPOSIT,403000.0
T00016752,A0000194,2025-08-05,WITHDRAWAL,3410000.0
T00016753,A0000956,2025-04-05,WITHDRAWAL,2685000.0
T00016754,A0000292,2025-08-09,TRANSFER,1823000.0
T00016755,A0000701,2026-04-30,WITHDRAWAL,763000.0
T00016756,A0001322,2026-05-14,WITHDRAWAL,77000.0
T00016757,A0001610,2025-01-02,DEPOSIT,3044000.0
T00016758,A0000720,2025-01-22,WITHDRAWAL,792000.0
T00016759,A0001210,2026-04-28,WITHDRAWAL,231000.0
T00016760,A0000129,2025-08-03,TRANSFER,205000.0
T00016761,A0000335,2025-06-10,TRANSFER,3412000.0
T00016762,A0001143,2026-05-30,WITHDRAWAL,2454000.0
T00016763,A0000949,2025-03-07,DEPOSIT,4006000.0
T00016764,A0000630,2026-07-19,TRANSFER,2798000.0
T00016765,A0000862,2025-05-29,TRANSFER,2210000.0
T00016766,A0001437,2025-08-08,DEPOSIT,727000.0
T00016767,A0001603,2025-05-27,DEPOSIT,2160000.0
T00016768,A0001212,2025-10-11,DEPOSIT,3655000.0
T00016769,A0000549,2025-06-25,WITHDRAWAL,1559000.0
T00016770,A0001468,2026-02-10,WITHDRAWAL,15000.0
T00016771,A0001010,2026-07-29,WITHDRAWAL,1743000.0
T00016772,A0001698,2026-07-07,WITHDRAWAL,909000.0
T00016773,A0001647,2026-04-02,DEPOSIT,3250000.0
T00016774,A0000872,2025-08-31,TRANSFER,775000.0
T00016775,A0000634,2025-12-28,WITHDRAWAL,1008000.0
T00016776,A0000712,2026-02-06,DEPOSIT,2770000.0
T00016777,A0001650,2025-07-17,DEPOSIT,2718000.0
T00016778,A0001499,2026-01-27,WITHDRAWAL,648000.0
T00016779,A0001640,2025-02-28,TRANSFER,1783000.0
T00016780,A0001517,2025-10-19,TRANSFER,3614000.0
T00016781,A0000337,2025-05-09,DEPOSIT,1007000.0
T00016782,A0001316,2025-11-05,TRANSFER,3558000.0
T00016783,A0001036,2025-07-06,DEPOSIT,602000.0
T00016784,A0000420,2025-02-16,TRANSFER,2933000.0
T00016785,A0001365,2026-04-22,DEPOSIT,1701000.0
T00016786,A0000573,2025-03-27,DEPOSIT,2777000.0
T00016787,A0000988,2026-05-03,WITHDRAWAL,2409000.0
T00016788,A0001418,2026-06-09,WITHDRAWAL,1254000.0
T00016789,A0001181,2026-05-03,WITHDRAWAL,4958000.0
T00016790,A0001437,2025-07-26,DEPOSIT,3953000.0
T00016791,A0000473,2026-08-21,WITHDRAWAL,4620000.0
T00016792,A0000218,2025-03-19,WITHDRAWAL,4194000.0
T00016793,A0000796,2025-12-06,WITHDRAWAL,1965000.0
T00016794,A0000888,2025-12-30,DEPOSIT,2222000.0
T00016795,A0000585,2026-04-08,TRANSFER,1534000.0
T00016796,A0001160,2025-11-17,WITHDRAWAL,1880000.0
T00016797,A0000166,2025-01-17,DEPOSIT,2488000.0
T00016798,A0001211,2026-08-10,WITHDRAWAL,1655000.0
T00016799,A0001415,2025-02-17,DEPOSIT,2256000.0
T00016800,A0000451,2025-05-14,WITHDRAWAL,3995000.0
T00016801,A0000385,2025-04-12,TRANSFER,3668000.0
T00016802,A0000157,2025-03-20,DEPOSIT,729000.0
T00016803,A0001204,2025-06-05,WITHDRAWAL,3658000.0
T00016804,A0000043,2025-12-31,WITHDRAWAL,387000.0
T00016805,A0001268,2025-05-24,DEPOSIT,1869000.0
T00016806,A0000674,2026-06-07,TRANSFER,429000.0
T00016807,A0000815,2026-04-23,TRANSFER,2734000.0
T00016808,A0001177,2026-06-12,WITHDRAWAL,3438000.0
T00016809,A0001318,2025-10-12,TRANSFER,1766000.0
T00016810,A0001125,2025-02-23,TRANSFER,921000.0
T00016811,A0001160,2025-02-07,TRANSFER,583000.0
T00016812,A0000776,2026-07-03,DEPOSIT,4852000.0
T00016813,A0001396,2026-08-21,DEPOSIT,3831000.0
T00016814,A0000556,2025-03-21,WITHDRAWAL,1420000.0
T00016815,A0001609,2026-04-06,WITHDRAWAL,1203000.0
T00016816,A0001447,2026-05-05,WITHDRAWAL,4726000.0
T00016817,A0000651,2025-01-27,DEPOSIT,288000.0
T00016818,A0000964,2025-07-07,TRANSFER,2479000.0
T00016819,A0000602,2026-08-25,DEPOSIT,636000.0
T00016820,A0000958,2026-07-19,TRANSFER,3024000.0
T00016821,A0000272,2026-02-01,TRANSFER,50000.0
T00016822,A0001639,2026-02-05,DEPOSIT,4620000.0
T00016823,A0001074,2025-02-06,DEPOSIT,4792000.0
T00016824,A0001403,2026-07-14,DEPOSIT,4592000.0
T00016825,A0001800,2025-03-29,WITHDRAWAL,82000.0
T00016826,A0001263,2026-07-21,WITHDRAWAL,1424000.0
T00016827,A0001670,2025-05-02,WITHDRAWAL,267000.0
T00016828,A0000693,2026-03-01,DEPOSIT,4215000.0
T00016829,A0001075,2026-07-03,DEPOSIT,4933000.0
T00016830,A0000104,2025-10-09,TRANSFER,703000.0
T00016831,A0000327,2025-01-25,TRANSFER,1297000.0
T00016832,A0001043,2025-10-15,TRANSFER,1548000.0
T00016833,A0001417,2026-01-25,WITHDRAWAL,1138000.0
T00016834,A0000921,2025-11-19,WITHDRAWAL,4059000.0
T00016835,A0001634,2026-02-16,DEPOSIT,4484000.0
T00016836,A0001542,2026-02-14,WITHDRAWAL,4604000.0
T00016837,A0000215,2025-05-22,WITHDRAWAL,2034000.0
T00016838,A0000615,2025-04-27,DEPOSIT,3983000.0
T00016839,A0000653,2026-04-05,DEPOSIT,4515000.0
T00016840,A0000367,2025-06-16,DEPOSIT,4587000.0
T00016841,A0000854,2026-03-23,WITHDRAWAL,2880000.0
T00016842,A0000718,2026-01-25,TRANSFER,3633000.0
T00016843,A0000851,2025-10-20,WITHDRAWAL,1161000.0
T00016844,A0000754,2025-03-07,TRANSFER,1090000.0
T00016845,A0001503,2026-08-19,DEPOSIT,2858000.0
T00016846,A0000894,2025-08-20,DEPOSIT,3612000.0
T00016847,A0001800,2026-05-16,TRANSFER,4066000.0
T00016848,A0000521,2025-10-10,WITHDRAWAL,123000.0
T00016849,A0001027,2025-11-27,TRANSFER,229000.0
T00016850,A0000016,2026-08-14,DEPOSIT,696000.0
T00016851,A0001439,2025-05-19,TRANSFER,822000.0
T00016852,A0000969,2025-08-20,DEPOSIT,1821000.0
T00016853,A0001412,2026-01-21,WITHDRAWAL,2373000.0
T00016854,A0000944,2026-04-29,DEPOSIT,3012000.0
T00016855,A0000062,2026-01-23,DEPOSIT,1781000.0
T00016856,A0001236,2025-08-05,TRANSFER,1414000.0
T00016857,A0001706,2025-04-12,TRANSFER,2085000.0
T00016858,A0000648,2025-04-02,WITHDRAWAL,2428000.0
T00016859,A0000882,2025-05-24,TRANSFER,2683000.0
T00016860,A0000644,2025-07-02,DEPOSIT,4180000.0
T00016861,A0000163,2026-05-06,WITHDRAWAL,4986000.0
T00016862,A0000782,2025-03-10,WITHDRAWAL,712000.0
T00016863,A0000470,2026-04-22,TRANSFER,2270000.0
T00016864,A0001613,2026-05-06,TRANSFER,1316000.0
T00016865,A0001666,2025-05-13,DEPOSIT,3868000.0
T00016866,A0000678,2025-02-03,TRANSFER,3316000.0
T00016867,A0001718,2025-09-24,WITHDRAWAL,844000.0
T00016868,A0000316,2026-01-13,DEPOSIT,1078000.0
T00016869,A0000471,2025-03-04,TRANSFER,2721000.0
T00016870,A0000678,2026-07-21,TRANSFER,2214000.0
T00016871,A0001456,2025-05-07,WITHDRAWAL,1936000.0
T00016872,A0000562,2025-10-09,WITHDRAWAL,1331000.0
T00016873,A0001629,2026-02-08,TRANSFER,1417000.0
T00016874,A0001182,2025-11-02,DEPOSIT,829000.0
T00016875,A0001480,2026-07-28,WITHDRAWAL,2862000.0
T00016876,A0001107,2025-06-24,DEPOSIT,4125000.0
T00016877,A0001295,2026-02-02,WITHDRAWAL,1364000.0
T00016878,A0001455,2025-05-22,TRANSFER,4771000.0
T00016879,A0001348,2026-01-12,WITHDRAWAL,2637000.0
T00016880,A0001424,2025-11-03,DEPOSIT,827000.0
T00016881,A0001689,2025-11-26,DEPOSIT,2000000.0
T00016882,A0001316,2026-01-22,WITHDRAWAL,2952000.0
T00016883,A0000757,2025-04-23,TRANSFER,666000.0
T00016884,A0001541,2025-12-13,WITHDRAWAL,250000.0
T00016885,A0000322,2025-10-14,DEPOSIT,2548000.0
T00016886,A0001784,2026-04-05,WITHDRAWAL,969000.0
T00016887,A0001276,2025-02-08,WITHDRAWAL,3406000.0
T00016888,A0000534,2026-02-26,DEPOSIT,3679000.0
T00016889,A0001673,2025-10-01,WITHDRAWAL,2590000.0
T00016890,A0000887,2026-07-29,TRANSFER,3465000.0
T00016891,A0001547,2025-11-06,TRANSFER,4112000.0
T00016892,A0000529,2025-08-09,WITHDRAWAL,2474000.0
T00016893,A0001037,2026-01-17,DEPOSIT,1406000.0
T00016894,A0000782,2026-08-22,TRANSFER,2593000.0
T00016895,A0000004,2025-06-28,DEPOSIT,1453000.0
T00016896,A0000378,2025-05-06,TRANSFER,4643000.0
T00016897,A0001048,2026-06-19,DEPOSIT,735000.0
T00016898,A0000885,2025-06-24,WITHDRAWAL,4256000.0
T00016899,A0000456,2026-06-08,WITHDRAWAL,1156000.0
T00016900,A0000090,2026-07-23,WITHDRAWAL,3105000.0
T00016901,A0001478,2025-01-10,WITHDRAWAL,127000.0
T00016902,A0000586,2026-07-11,TRANSFER,4091000.0
T00016903,A0001038,2025-12-04,WITHDRAWAL,3203000.0
T00016904,A0001186,2025-08-20,TRANSFER,2339000.0
T00016905,A0000413,2025-06-04,DEPOSIT,1235000.0
T00016906,A0000251,2025-04-24,WITHDRAWAL,4715000.0
T00016907,A0000270,2025-06-16,DEPOSIT,761000.0
T00016908,A0001067,2025-06-27,DEPOSIT,2848000.0
T00016909,A0000858,2025-06-16,TRANSFER,4524000.0
T00016910,A0001102,2025-01-22,WITHDRAWAL,2155000.0
T00016911,A0000478,2025-07-12,TRANSFER,3904000.0
T00016912,A0001261,2025-08-08,DEPOSIT,3855000.0
T00016913,A0001337,2026-05-04,DEPOSIT,1405000.0
T00016914,A0000576,2026-02-06,TRANSFER,3304000.0
T00016915,A0001315,2025-06-18,WITHDRAWAL,1506000.0
T00016916,A0000759,2025-06-04,WITHDRAWAL,3334000.0
T00016917,A0000763,2026-06-28,TRANSFER,4819000.0
T00016918,A0001416,2025-01-24,DEPOSIT,298000.0
T00016919,A0001532,2025-10-15,WITHDRAWAL,81000.0
T00016920,A0001474,2025-08-03,WITHDRAWAL,4968000.0
T00016921,A0000676,2026-06-04,DEPOSIT,2375000.0
T00016922,A0001404,2026-05-22,TRANSFER,4530000.0
T00016923,A0000945,2025-01-05,WITHDRAWAL,4688000.0
T00016924,A0001304,2026-05-04,WITHDRAWAL,4650000.0
T00016925,A0001234,2025-07-12,WITHDRAWAL,1312000.0
T00016926,A0000395,2026-05-06,TRANSFER,433000.0
T00016927,A0000438,2025-01-10,WITHDRAWAL,380000.0
T00016928,A0001380,2026-06-29,TRANSFER,2489000.0
T00016929,A0000648,2025-07-27,WITHDRAWAL,3868000.0
T00016930,A0000767,2025-01-17,DEPOSIT,4428000.0
T00016931,A0001335,2026-01-27,TRANSFER,1572000.0
T00016932,A0000884,2025-09-07,WITHDRAWAL,2986000.0
T00016933,A0000714,2026-04-10,TRANSFER,2019000.0
T00016934,A0001224,2025-03-14,DEPOSIT,4512000.0
T00016935,A0001404,2025-04-18,DEPOSIT,4105000.0
T00016936,A0000663,2025-02-04,DEPOSIT,3689000.0
T00016937,A0001234,2026-04-09,TRANSFER,3857000.0
T00016938,A0001771,2025-04-01,TRANSFER,4064000.0
T00016939,A0000837,2026-08-17,DEPOSIT,3294000.0
T00016940,A0001767,2025-11-18,TRANSFER,625000.0
T00016941,A0001362,2025-08-11,DEPOSIT,3070000.0
T00016942,A0001435,2025-05-19,DEPOSIT,1568000.0
T00016943,A0000267,2026-03-15,DEPOSIT,1423000.0
T00016944,A0000004,2026-03-01,WITHDRAWAL,2238000.0
T00016945,A0000613,2025-12-30,TRANSFER,3289000.0
T00016946,A0000205,2025-01-29,WITHDRAWAL,2670000.0
T00016947,A0001494,2025-11-15,TRANSFER,1262000.0
T00016948,A0000342,2025-07-01,WITHDRAWAL,3266000.0
T00016949,A0000539,2025-09-29,TRANSFER,4338000.0
T00016950,A0000423,2026-06-14,WITHDRAWAL,2106000.0
T00016951,A0000174,2026-05-30,DEPOSIT,4876000.0
T00016952,A0000380,2025-05-05,TRANSFER,4701000.0
T00016953,A0000071,2025-07-25,TRANSFER,1354000.0
T00016954,A0001215,2026-05-15,WITHDRAWAL,4592000.0
T00016955,A0001226,2025-01-27,TRANSFER,3688000.0
T00016956,A0001671,2025-02-17,WITHDRAWAL,3055000.0
T00016957,A0000247,2025-07-26,WITHDRAWAL,4718000.0
T00016958,A0001485,2026-04-07,WITHDRAWAL,1435000.0
T00016959,A0000327,2025-04-16,TRANSFER,974000.0
T00016960,A0001730,2025-05-19,TRANSFER,1666000.0
T00016961,A0001076,2025-04-24,DEPOSIT,4047000.0
T00016962,A0000012,2026-03-22,DEPOSIT,4211000.0
T00016963,A0001095,2025-03-24,TRANSFER,2645000.0
T00016964,A0000296,2026-05-27,TRANSFER,1308000.0
T00016965,A0001675,2026-08-05,TRANSFER,953000.0
T00016966,A0001221,2025-05-01,TRANSFER,4615000.0
T00016967,A0001115,2026-03-24,DEPOSIT,2922000.0
T00016968,A0000605,2025-12-16,WITHDRAWAL,2700000.0
T00016969,A0001051,2026-02-16,TRANSFER,304000.0
T00016970,A0001032,2025-05-20,TRANSFER,3474000.0
T00016971,A0000216,2025-01-28,WITHDRAWAL,2616000.0
T00016972,A0001042,2025-01-01,WITHDRAWAL,2257000.0
T00016973,A0000189,2025-05-06,DEPOSIT,2167000.0
T00016974,A0000778,2025-12-05,DEPOSIT,3931000.0
T00016975,A0000975,2026-07-21,WITHDRAWAL,4946000.0
T00016976,A0000808,2026-03-22,WITHDRAWAL,4489000.0
T00016977,A0000369,2026-07-07,TRANSFER,1928000.0
T00016978,A0001350,2026-05-22,TRANSFER,4566000.0
T00016979,A0001302,2025-11-29,TRANSFER,1481000.0
T00016980,A0001620,2025-07-29,WITHDRAWAL,3724000.0
T00016981,A0001793,2025-03-07,TRANSFER,680000.0
T00016982,A0000185,2025-08-08,TRANSFER,4306000.0
T00016983,A0000326,2025-07-14,WITHDRAWAL,3053000.0
T00016984,A0000445,2025-05-14,TRANSFER,4471000.0
T00016985,A0000709,2026-03-05,DEPOSIT,3865000.0
T00016986,A0000623,2026-07-30,WITHDRAWAL,249000.0
T00016987,A0000318,2026-03-04,WITHDRAWAL,578000.0
T00016988,A0001017,2026-02-24,DEPOSIT,524000.0
T00016989,A0000462,2025-04-30,TRANSFER,956000.0
T00016990,A0001412,2026-07-12,WITHDRAWAL,4194000.0
T00016991,A0000414,2026-04-07,TRANSFER,77000.0
T00016992,A0001296,2025-11-18,TRANSFER,1376000.0
T00016993,A0000789,2025-01-24,TRANSFER,3280000.0
T00016994,A0001473,2026-06-25,TRANSFER,2464000.0
T00016995,A0000935,2025-09-10,TRANSFER,1245000.0
T00016996,A0001197,2025-02-18,DEPOSIT,2635000.0
T00016997,A0000925,2025-04-24,TRANSFER,1438000.0
T00016998,A0000069,2025-01-07,TRANSFER,2969000.0
T00016999,A0000105,2025-03-09,TRANSFER,1111000.0
T00017000,A0000528,2025-10-14,TRANSFER,2748000.0
T00017001,A0001070,2025-08-26,DEPOSIT,3077000.0
T00017002,A0000660,2025-08-25,TRANSFER,2907000.0
T00017003,A0000597,2025-08-24,TRANSFER,1084000.0
T00017004,A0000664,2026-01-21,TRANSFER,492000.0
T00017005,A0001376,2025-05-06,DEPOSIT,2890000.0
T00017006,A0000732,2026-07-22,TRANSFER,1506000.0
T00017007,A0001504,2026-04-24,DEPOSIT,796000.0
T00017008,A0000684,2025-11-04,WITHDRAWAL,4931000.0
T00017009,A0000355,2026-03-25,WITHDRAWAL,4822000.0
T00017010,A0000278,2026-06-24,TRANSFER,2796000.0
T00017011,A0000356,2026-08-23,TRANSFER,62000.0
T00017012,A0000029,2025-04-08,DEPOSIT,1426000.0
T00017013,A0000286,2025-06-04,WITHDRAWAL,395000.0
T00017014,A0000050,2026-02-02,DEPOSIT,947000.0
T00017015,A0000776,2026-03-21,TRANSFER,3857000.0
T00017016,A0000307,2025-09-22,TRANSFER,3491000.0
T00017017,A0000576,2026-02-02,DEPOSIT,1679000.0
T00017018,A0001631,2025-01-09,WITHDRAWAL,3494000.0
T00017019,A0000972,2025-09-18,TRANSFER,2321000.0
T00017020,A0000787,2025-01-17,TRANSFER,292000.0
T00017021,A0001787,2025-08-02,TRANSFER,1133000.0
T00017022,A0000007,2025-05-22,TRANSFER,1594000.0
T00017023,A0000944,2025-02-12,TRANSFER,4072000.0
T00017024,A0001298,2026-07-17,DEPOSIT,2516000.0
T00017025,A0001493,2025-05-27,WITHDRAWAL,1511000.0
T00017026,A0001506,2025-10-29,DEPOSIT,772000.0
T00017027,A0000216,2025-01-11,TRANSFER,894000.0
T00017028,A0000454,2025-04-07,WITHDRAWAL,4165000.0
T00017029,A0001093,2026-01-29,DEPOSIT,2543000.0
T00017030,A0001428,2026-07-25,WITHDRAWAL,178000.0
T00017031,A0000383,2025-09-23,TRANSFER,4653000.0
T00017032,A0000952,2025-10-18,DEPOSIT,3709000.0
T00017033,A0001693,2025-07-19,DEPOSIT,4946000.0
T00017034,A0001029,2025-08-16,DEPOSIT,2573000.0
T00017035,A0001208,2025-09-23,DEPOSIT,949000.0
T00017036,A0000708,2025-02-06,TRANSFER,2276000.0
T00017037,A0000434,2025-12-18,DEPOSIT,3118000.0
T00017038,A0001103,2025-06-08,DEPOSIT,146000.0
T00017039,A0001483,2026-07-07,WITHDRAWAL,2823000.0
T00017040,A0000190,2026-03-08,DEPOSIT,939000.0
T00017041,A0000612,2026-05-26,DEPOSIT,2946000.0
T00017042,A0001632,2025-10-03,TRANSFER,789000.0
T00017043,A0000529,2026-02-27,TRANSFER,4060000.0
T00017044,A0000209,2026-08-31,DEPOSIT,3251000.0
T00017045,A0000918,2025-10-03,TRANSFER,73000.0
T00017046,A0001323,2025-05-19,WITHDRAWAL,3311000.0
T00017047,A0001557,2026-08-07,DEPOSIT,1694000.0
T00017048,A0000296,2026-05-30,TRANSFER,3206000.0
T00017049,A0001549,2025-07-18,DEPOSIT,1880000.0
T00017050,A0001351,2025-08-05,TRANSFER,141000.0
T00017051,A0000708,2025-10-20,WITHDRAWAL,4761000.0
T00017052,A0000672,2026-02-08,TRANSFER,2076000.0
T00017053,A0001010,2025-03-23,TRANSFER,241000.0
T00017054,A0000709,2026-06-09,WITHDRAWAL,4051000.0
T00017055,A0001315,2025-11-03,WITHDRAWAL,2681000.0
T00017056,A0001495,2025-08-15,DEPOSIT,2392000.0
T00017057,A0001370,2025-03-02,TRANSFER,3676000.0
T00017058,A0000992,2025-02-08,DEPOSIT,4679000.0
T00017059,A0000231,2026-06-21,WITHDRAWAL,3049000.0
T00017060,A0000780,2025-05-25,WITHDRAWAL,921000.0
T00017061,A0000892,2025-12-30,TRANSFER,2434000.0
T00017062,A0001370,2026-02-27,TRANSFER,214000.0
T00017063,A0000047,2025-05-19,WITHDRAWAL,2596000.0
T00017064,A0000927,2025-01-30,DEPOSIT,4742000.0
T00017065,A0001533,2025-04-25,DEPOSIT,3486000.0
T00017066,A0001174,2025-06-06,WITHDRAWAL,2582000.0
T00017067,A0001450,2026-07-11,TRANSFER,4501000.0
T00017068,A0001490,2026-02-07,WITHDRAWAL,1226000.0
T00017069,A0001074,2025-02-19,WITHDRAWAL,4020000.0
T00017070,A0000127,2026-04-17,WITHDRAWAL,3999000.0
T00017071,A0000911,2025-02-23,WITHDRAWAL,1334000.0
T00017072,A0000181,2026-06-01,DEPOSIT,4523000.0
T00017073,A0001026,2025-06-17,TRANSFER,52000.0
T00017074,A0000531,2025-09-03,WITHDRAWAL,3708000.0
T00017075,A0001171,2026-08-21,WITHDRAWAL,3356000.0
T00017076,A0000434,2025-08-11,DEPOSIT,2872000.0
T00017077,A0000655,2025-03-20,WITHDRAWAL,4205000.0
T00017078,A0000510,2026-04-21,WITHDRAWAL,496000.0
T00017079,A0001495,2026-07-17,DEPOSIT,4899000.0
T00017080,A0000693,2025-12-19,TRANSFER,2617000.0
T00017081,A0001295,2026-08-15,TRANSFER,4164000.0
T00017082,A0001628,2025-07-12,WITHDRAWAL,657000.0
T00017083,A0001378,2026-01-02,WITHDRAWAL,4144000.0
T00017084,A0001707,2026-01-13,WITHDRAWAL,2981000.0
T00017085,A0000117,2025-09-06,TRANSFER,4687000.0
T00017086,A0000612,2025-11-24,DEPOSIT,1351000.0
T00017087,A0001757,2026-04-11,DEPOSIT,134000.0
T00017088,A0000073,2025-06-29,WITHDRAWAL,2459000.0
T00017089,A0000323,2025-01-05,WITHDRAWAL,4951000.0
T00017090,A0001724,2026-04-03,WITHDRAWAL,4744000.0
T00017091,A0000211,2025-07-10,WITHDRAWAL,533000.0
T00017092,A0001638,2026-07-09,WITHDRAWAL,1120000.0
T00017093,A0000755,2025-05-11,DEPOSIT,1820000.0
T00017094,A0001686,2025-06-30,WITHDRAWAL,3952000.0
T00017095,A0000073,2026-08-06,WITHDRAWAL,2827000.0
T00017096,A0001666,2025-02-09,WITHDRAWAL,1531000.0
T00017097,A0000535,2025-04-22,WITHDRAWAL,3431000.0
T00017098,A0001783,2026-07-23,TRANSFER,3886000.0
T00017099,A0001681,2025-02-11,WITHDRAWAL,1164000.0
T00017100,A0001714,2026-03-28,TRANSFER,1821000.0
T00017101,A0001357,2026-04-11,DEPOSIT,2894000.0
T00017102,A0000048,2025-08-13,DEPOSIT,2351000.0
T00017103,A0001676,2026-02-12,WITHDRAWAL,3177000.0
T00017104,A0001708,2025-07-17,DEPOSIT,2174000.0
T00017105,A0001307,2025-10-30,DEPOSIT,4918000.0
T00017106,A0000227,2025-07-26,DEPOSIT,4323000.0
T00017107,A0001247,2025-09-15,WITHDRAWAL,729000.0
T00017108,A0000713,2025-10-02,TRANSFER,88000.0
T00017109,A0000631,2026-07-31,DEPOSIT,4774000.0
T00017110,A0000382,2025-01-10,WITHDRAWAL,4600000.0
